,T0/S_H__T,T0/T,log_Fuel(%),log_Oxidizer(%),log_P(atm)
1707,0.0972,0.7191,-0.758,1.6345,0.6396
1708,0.0981,0.7182,-0.7436,1.6487,0.6289
1709,0.0987,0.7191,-0.7436,1.6482,0.6176
1710,0.0971,0.7181,-0.7529,1.6465,0.6374
1711,0.0991,0.7168,-0.7172,1.6632,0.6209
1712,0.0988,0.7174,-0.7474,1.6424,0.6128
1713,0.0986,0.7174,-0.7197,1.669,0.6167
1714,0.0973,0.7181,-0.7825,1.6172,0.6341
1715,0.0984,0.718,-0.7427,1.6369,0.6222
1716,0.0969,0.7191,-0.7634,1.6329,0.6372
1717,0.0982,0.7188,-0.7449,1.646,0.6342
1718,0.0975,0.7182,-0.7374,1.6559,0.6262
1719,0.0959,0.7201,-0.8464,1.5718,0.6522
1720,0.0987,0.7151,-0.7286,1.6468,0.6277
1721,0.0985,0.72,-0.7431,1.6573,0.63
1722,0.0975,0.7171,-0.7422,1.6414,0.6188
1723,0.0966,0.7173,-0.753,1.6454,0.6242
1724,0.0973,0.7196,-0.7495,1.647,0.6337
1725,0.0477,0.8207,-2.4837,1.1546,2.6886
1726,0.0974,0.7184,-0.7527,1.6513,0.6256
1727,0.0981,0.7163,-0.7258,1.6471,0.6286
1728,0.0981,0.7163,-0.7347,1.6527,0.6132
1729,0.0979,0.7161,-0.7531,1.6307,0.6202
1730,0.099,0.7176,-0.7262,1.6589,0.6139
1731,0.0999,0.718,-0.7151,1.6605,0.6171
1732,0.0957,0.7195,-0.7699,1.6404,0.6367
1733,0.0487,0.8214,-2.4748,1.2345,2.6461
1734,0.0977,0.7156,-0.7398,1.6489,0.6084
1735,0.0984,0.718,-0.7337,1.6585,0.6174
1736,0.0978,0.718,-0.7427,1.653,0.6294
1737,0.0995,0.7161,-0.7249,1.6561,0.6179
1738,0.0978,0.7184,-0.7241,1.6625,0.6291
1739,0.0987,0.7191,-0.7368,1.6504,0.6301
1740,0.0993,0.7178,-0.7173,1.6604,0.611
1741,0.0985,0.7153,-0.7244,1.6535,0.6204
1742,0.0978,0.7171,-0.7541,1.6314,0.6169
1743,0.0983,0.7181,-0.7333,1.6545,0.6201
1744,0.0994,0.7179,-0.7177,1.6616,0.6178
1745,0.0988,0.7184,-0.7603,1.6349,0.6355
1746,0.0977,0.7182,-0.7506,1.6423,0.6348
1747,0.0969,0.7175,-0.7427,1.6531,0.6075
1748,0.0973,0.718,-0.7382,1.6526,0.6154
1749,0.0962,0.7178,-0.7601,1.6441,0.5909
1750,0.0987,0.7181,-0.7257,1.6477,0.6286
1751,0.0989,0.7185,-0.7068,1.6761,0.6365
1752,0.0984,0.7188,-0.7276,1.6678,0.6107
1753,0.0971,0.7178,-0.7573,1.6494,0.6234
1754,0.0983,0.7163,-0.7237,1.6552,0.6177
1755,0.0988,0.7172,-0.7257,1.6522,0.6111
1756,0.0977,0.7177,-0.7307,1.66,0.6262
1757,0.0984,0.7166,-0.7136,1.6542,0.6194
1758,0.098,0.7183,-0.7411,1.6553,0.6136
1759,0.0984,0.7172,-0.7457,1.6409,0.6311
1760,0.0978,0.7178,-0.7333,1.6521,0.621
1761,0.0993,0.7177,-0.7336,1.6413,0.6012
1762,0.0991,0.7173,-0.7431,1.6373,0.6341
1763,0.0981,0.7178,-0.7252,1.6608,0.6236
1764,0.0991,0.7154,-0.7323,1.6497,0.5997
1765,0.0987,0.718,-0.7341,1.6577,0.6341
1766,0.0985,0.7172,-0.7372,1.639,0.6313
1767,0.0983,0.7182,-0.7281,1.6659,0.6239
1768,0.0995,0.7193,-0.7328,1.6623,0.6349
1769,0.0979,0.7189,-0.7311,1.6617,0.629
1770,0.0969,0.717,-0.7358,1.6542,0.6332
1771,0.099,0.7174,-0.7492,1.6416,0.607
1772,0.0987,0.7177,-0.7169,1.6592,0.6254
1773,0.0966,0.7179,-0.7538,1.6486,0.6275
1774,0.0986,0.7184,-0.7575,1.637,0.6186
1775,0.0986,0.7174,-0.7519,1.6398,0.6289
1776,0.0978,0.717,-0.7346,1.6564,0.6142
1777,0.0974,0.7205,-0.8145,1.604,0.6476
1778,0.098,0.718,-0.7391,1.6504,0.629
1779,0.0985,0.718,-0.7332,1.6621,0.624
1780,0.099,0.7174,-0.7241,1.6528,0.6201
1781,0.0993,0.717,-0.7147,1.6621,0.6068
1782,0.099,0.7178,-0.7304,1.6532,0.6213
1783,0.0992,0.7157,-0.7061,1.6597,0.6162
1784,0.098,0.7176,-0.7534,1.6414,0.6325
1785,0.0982,0.7173,-0.7434,1.6456,0.608
1786,0.0973,0.7178,-0.7476,1.6425,0.6293
1787,0.0967,0.7194,-0.7382,1.6585,0.6268
1788,0.0967,0.7189,-0.7358,1.6609,0.6388
1789,0.0989,0.7195,-0.7625,1.6391,0.6077
1790,0.0975,0.7161,-0.7303,1.659,0.6214
1791,0.0991,0.7167,-0.7187,1.663,0.6112
1792,0.0982,0.718,-0.7331,1.6562,0.6236
1793,0.0993,0.7185,-0.7129,1.6695,0.6229
1794,0.0976,0.7171,-0.7315,1.6537,0.6148
1795,0.0981,0.7175,-0.7548,1.6409,0.6249
1796,0.0994,0.717,-0.7226,1.6568,0.6169
1797,0.0973,0.7171,-0.7502,1.6438,0.6145
1798,0.0993,0.7176,-0.7106,1.6694,0.6142
1799,0.0971,0.7179,-0.7644,1.6384,0.6186
1800,0.0975,0.7167,-0.7201,1.669,0.6238
1801,0.0969,0.7174,-0.7379,1.6514,0.6265
1802,0.0988,0.718,-0.7687,1.621,0.6262
1803,0.0983,0.7185,-0.7397,1.6533,0.6329
1804,0.0973,0.7169,-0.7399,1.652,0.6194
1805,0.0977,0.72,-0.746,1.6592,0.6318
1806,0.0985,0.7176,-0.7303,1.6538,0.6304
1807,0.0962,0.7187,-0.7581,1.6472,0.6313
1808,0.0983,0.7183,-0.7182,1.6684,0.6277
1809,0.0984,0.7171,-0.7334,1.6466,0.6086
1810,0.0973,0.7189,-0.7459,1.6544,0.6148
1811,0.099,0.7172,-0.7153,1.6639,0.6237
1812,0.0978,0.7177,-0.7595,1.6323,0.6396
1813,0.0974,0.7187,-0.7493,1.6447,0.622
1814,0.0963,0.717,-0.7389,1.6527,0.619
1815,0.0966,0.718,-0.7759,1.6251,0.6363
1816,0.0982,0.7158,-0.7221,1.6613,0.607
1817,0.0967,0.7188,-0.7373,1.6523,0.6331
1818,0.0985,0.7173,-0.7408,1.6448,0.6143
1819,0.0996,0.7176,-0.7255,1.6634,0.6199
1820,0.098,0.7193,-0.733,1.657,0.6338
1821,0.0981,0.7177,-0.7386,1.6506,0.6307
1822,0.0992,0.7176,-0.7049,1.6768,0.6114
1823,0.0972,0.7178,-0.7241,1.6592,0.6284
1824,0.0992,0.7181,-0.7232,1.6604,0.6226
1825,0.0978,0.7177,-0.7467,1.6414,0.6366
1826,0.0982,0.7169,-0.7357,1.6512,0.6204
1827,0.0964,0.7165,-0.7519,1.6384,0.6307
1828,0.0967,0.7178,-0.7774,1.633,0.6279
1829,0.0984,0.7183,-0.7384,1.6435,0.6268
1830,0.0982,0.717,-0.7246,1.6516,0.6352
1831,0.0989,0.717,-0.7124,1.6634,0.6214
1832,0.0973,0.718,-0.7352,1.6531,0.6319
1833,0.0979,0.7181,-0.7364,1.6558,0.6082
1834,0.0982,0.7157,-0.7384,1.6378,0.6162
1835,0.0983,0.718,-0.7643,1.625,0.6352
1836,0.0987,0.7172,-0.7205,1.6467,0.6265
1837,0.0981,0.7161,-0.7784,1.6132,0.6271
1838,0.0981,0.7191,-0.7309,1.658,0.6308
1839,0.0984,0.7192,-0.7455,1.6537,0.6251
1840,0.0968,0.7169,-0.7364,1.6534,0.6104
1841,0.0972,0.7172,-0.7446,1.6396,0.6145
1842,0.0985,0.7179,-0.7368,1.6507,0.6131
1843,0.0981,0.7174,-0.7376,1.6471,0.6242
1844,0.0975,0.7181,-0.7579,1.6394,0.6267
1845,0.0974,0.7183,-0.7469,1.6489,0.6197
1846,0.0973,0.7169,-0.7439,1.6424,0.6337
1847,0.0957,0.72,-0.8333,1.5753,0.6513
1848,0.0984,0.716,-0.7164,1.6618,0.6236
1849,0.0968,0.7183,-0.744,1.6526,0.6181
1850,0.0982,0.718,-0.7309,1.6537,0.6203
1851,0.0978,0.7189,-0.7413,1.6577,0.6018
1852,0.0959,0.7168,-0.7841,1.6148,0.6212
1853,0.0992,0.7172,-0.7272,1.6529,0.6322
1854,0.0974,0.7189,-0.7824,1.6217,0.6244
1855,0.0986,0.7171,-0.7349,1.6397,0.6326
1856,0.0974,0.7171,-0.752,1.6449,0.6248
1857,0.0973,0.7178,-0.7318,1.672,0.6244
1858,0.0988,0.7184,-0.7361,1.6461,0.6127
1859,0.0971,0.7178,-0.7748,1.6172,0.6106
1860,0.0987,0.718,-0.7311,1.6572,0.6154
1861,0.0977,0.7174,-0.747,1.6392,0.6184
1862,0.0985,0.7176,-0.7302,1.6486,0.6168
1863,0.0972,0.7145,-0.7307,1.6537,0.6247
1864,0.0987,0.7185,-0.7542,1.6419,0.6219
1865,0.0979,0.7181,-0.7549,1.6379,0.6279
1866,0.0992,0.7155,-0.739,1.6369,0.6164
1867,0.0966,0.7203,-0.8382,1.5851,0.6429
1868,0.0959,0.7171,-0.7645,1.6425,0.6143
1869,0.0969,0.7186,-0.7612,1.6453,0.6227
1870,0.099,0.7178,-0.7484,1.645,0.6238
1871,0.0984,0.7167,-0.767,1.6234,0.6148
1872,0.0991,0.7171,-0.7378,1.6489,0.6141
1873,0.0986,0.7172,-0.7391,1.636,0.6313
1874,0.0977,0.7181,-0.7493,1.6475,0.6351
1875,0.0973,0.7167,-0.7365,1.647,0.634
1876,0.0985,0.7172,-0.7211,1.6626,0.6088
1877,0.0991,0.718,-0.7446,1.64,0.6141
1878,0.0974,0.7179,-0.7366,1.6544,0.6184
1879,0.0976,0.7175,-0.7452,1.6443,0.6221
1880,0.0972,0.7172,-0.7443,1.6483,0.6105
1881,0.0976,0.718,-0.7503,1.6439,0.615
1882,0.0956,0.7189,-0.8299,1.5826,0.6282
1883,0.097,0.7175,-0.7315,1.651,0.6247
1884,0.0977,0.7176,-0.7462,1.6386,0.6293
1885,0.0982,0.7179,-0.7388,1.6515,0.6219
1886,0.0972,0.7187,-0.7585,1.6423,0.6262
1887,0.0981,0.7182,-0.774,1.6186,0.6316
1888,0.0967,0.7192,-0.8277,1.5823,0.6325
1889,0.0983,0.7172,-0.7221,1.6574,0.6219
1890,0.0971,0.719,-0.742,1.6508,0.6343
1891,0.0978,0.718,-0.7321,1.6496,0.6295
1892,0.0965,0.7189,-0.7688,1.64,0.6429
1893,0.0987,0.7177,-0.7213,1.6567,0.6214
1894,0.0978,0.7182,-0.753,1.6451,0.6342
1895,0.0982,0.7178,-0.7153,1.6694,0.616
1896,0.0987,0.7178,-0.7205,1.6642,0.6337
1897,0.0985,0.7174,-0.7548,1.638,0.6199
1898,0.0992,0.7185,-0.7231,1.6612,0.6215
1899,0.0979,0.7173,-0.7311,1.6555,0.6098
1900,0.0972,0.719,-0.7737,1.6218,0.6337
1901,0.0979,0.7178,-0.7248,1.6566,0.6167
1902,0.098,0.718,-0.7585,1.6414,0.6291
1903,0.0981,0.7174,-0.7265,1.6517,0.6199
1904,0.0992,0.7178,-0.7202,1.6557,0.6195
1905,0.0982,0.7175,-0.7333,1.6527,0.6227
1906,0.0982,0.7177,-0.7212,1.6588,0.6222
1907,0.0975,0.7175,-0.7596,1.6296,0.6341
1908,0.0984,0.7165,-0.7218,1.6543,0.6306
1909,0.0977,0.7187,-0.8286,1.5755,0.6264
1910,0.0985,0.7193,-0.744,1.6505,0.6205
1911,0.0993,0.7175,-0.7195,1.6608,0.6391
1912,0.0974,0.7177,-0.7502,1.641,0.6146
1913,0.098,0.7197,-0.7487,1.6458,0.6424
1914,0.0982,0.7177,-0.732,1.6568,0.628
1915,0.0971,0.7195,-0.782,1.6288,0.6218
1916,0.0991,0.7183,-0.7324,1.6542,0.6303
1917,0.0976,0.719,-0.7581,1.654,0.6241
1918,0.0982,0.7165,-0.738,1.6479,0.6301
1919,0.0985,0.7174,-0.7181,1.662,0.6256
1920,0.098,0.7184,-0.7361,1.6526,0.6317
1921,0.0986,0.7172,-0.7287,1.6553,0.6235
1922,0.095,0.7189,-0.8497,1.5782,0.6388
1923,0.0985,0.7175,-0.7206,1.6583,0.6323
1924,0.0992,0.717,-0.7139,1.6633,0.6186
1925,0.0974,0.716,-0.7449,1.6358,0.6255
1926,0.0973,0.718,-0.7639,1.637,0.6234
1927,0.0977,0.7171,-0.7292,1.6553,0.6174
1928,0.0982,0.7184,-0.7367,1.6532,0.6223
1929,0.0967,0.7182,-0.7446,1.656,0.617
1930,0.0972,0.7179,-0.737,1.6529,0.6067
1931,0.1,0.7165,-0.7132,1.6595,0.6222
1932,0.0973,0.7188,-0.7653,1.6447,0.6167
1933,0.0974,0.717,-0.7454,1.6493,0.6184
1934,0.0987,0.7178,-0.7174,1.6644,0.6285
1935,0.0986,0.7187,-0.7381,1.6577,0.6361
1936,0.0991,0.7173,-0.7127,1.6597,0.6296
1937,0.0984,0.7176,-0.7236,1.663,0.6206
1938,0.0983,0.7178,-0.7346,1.6539,0.6163
1939,0.0971,0.7181,-0.7415,1.6542,0.6313
1940,0.0962,0.7182,-0.771,1.6331,0.6219
1941,0.0979,0.7158,-0.7243,1.6593,0.6116
1942,0.0985,0.7169,-0.7206,1.6612,0.6056
1943,0.0977,0.7167,-0.7395,1.6443,0.6318
1944,0.0978,0.7172,-0.7391,1.6516,0.608
1945,0.0984,0.7183,-0.7391,1.6642,0.6163
1946,0.0969,0.7193,-0.7516,1.6517,0.6251
1947,0.0974,0.7165,-0.7362,1.651,0.6217
1948,0.0969,0.7171,-0.7534,1.6381,0.6253
1949,0.0977,0.7179,-0.7391,1.655,0.617
1950,0.0976,0.7178,-0.7496,1.6359,0.6286
1951,0.0978,0.7185,-0.7464,1.6482,0.6104
1952,0.0968,0.7175,-0.7398,1.6528,0.6156
1953,0.097,0.7184,-0.7642,1.637,0.6359
1954,0.0996,0.7166,-0.7041,1.6622,0.6288
1955,0.0985,0.7183,-0.7445,1.6475,0.6318
1956,0.0966,0.7185,-0.7422,1.6554,0.6307
1957,0.0983,0.717,-0.7323,1.6533,0.6207
1958,0.0986,0.7171,-0.7254,1.6506,0.6212
1959,0.0993,0.7171,-0.7218,1.6545,0.6278
1960,0.0971,0.7177,-0.7325,1.6587,0.6243
1961,0.099,0.7173,-0.7359,1.6521,0.6285
1962,0.0983,0.7178,-0.7328,1.6543,0.6276
1963,0.0984,0.7178,-0.7474,1.6416,0.6318
1964,0.0969,0.7187,-0.7307,1.6524,0.6346
1965,0.0991,0.718,-0.743,1.6417,0.6051
1966,0.0966,0.7176,-0.7912,1.6175,0.6328
1967,0.0995,0.7176,-0.7187,1.66,0.6335
1968,0.097,0.7191,-0.7527,1.6427,0.6271
1969,0.097,0.7196,-0.7844,1.6175,0.6383
1970,0.0969,0.7184,-0.763,1.6408,0.6264
1971,0.0976,0.717,-0.749,1.6466,0.6227
1972,0.0992,0.7174,-0.703,1.6705,0.6251
1973,0.0957,0.7185,-0.7907,1.6142,0.6253
1974,0.0969,0.719,-0.8006,1.6048,0.6209
1975,0.0987,0.7176,-0.7388,1.6508,0.6133
1976,0.098,0.7169,-0.7198,1.6653,0.618
1977,0.0972,0.7155,-0.7256,1.6552,0.6265
1978,0.0978,0.7178,-0.7468,1.6425,0.6348
1979,0.0963,0.7178,-0.7569,1.6424,0.6211
1980,0.0971,0.7185,-0.733,1.6521,0.6357
1981,0.0978,0.7177,-0.7498,1.6434,0.6159
1982,0.0975,0.7173,-0.7484,1.6419,0.6095
1983,0.0982,0.7176,-0.7188,1.6642,0.6317
1984,0.0982,0.7178,-0.7283,1.6544,0.6278
1985,0.0964,0.7218,-0.8294,1.5974,0.6373
1986,0.098,0.7184,-0.74,1.6545,0.6181
1987,0.0982,0.7207,-0.728,1.6724,0.6195
1988,0.0974,0.7171,-0.7333,1.6573,0.6211
1989,0.0976,0.7193,-0.7551,1.6385,0.6397
1990,0.0971,0.7171,-0.7469,1.6444,0.6162
1991,0.0987,0.7184,-0.7482,1.6387,0.6267
1992,0.098,0.7166,-0.7341,1.6391,0.6289
1993,0.0991,0.717,-0.7267,1.65,0.6168
1994,0.0975,0.717,-0.7407,1.6442,0.6256
1995,0.0982,0.718,-0.7293,1.6505,0.6356
1996,0.099,0.7173,-0.7296,1.6577,0.6171
1997,0.0978,0.7179,-0.7557,1.6343,0.6233
1998,0.0972,0.7182,-0.7512,1.6472,0.6002
1999,0.0987,0.7146,-0.7347,1.6442,0.6084
2000,0.1,0.7161,-0.6991,1.6634,0.6301
2001,0.0979,0.719,-0.7222,1.6632,0.6294
2002,0.0981,0.7173,-0.7509,1.6364,0.6229
2003,0.099,0.717,-0.7176,1.6679,0.617
2004,0.0959,0.7169,-0.7546,1.6416,0.6362
2005,0.0985,0.7172,-0.7239,1.6554,0.6212
2006,0.0992,0.7187,-0.7268,1.6526,0.6362
2007,0.0977,0.7181,-0.7441,1.64,0.6302
2008,0.0986,0.7181,-0.7397,1.6475,0.6234
2009,0.0966,0.718,-0.7854,1.6194,0.6216
2010,0.0974,0.7157,-0.7769,1.6119,0.6241
2011,0.097,0.7183,-0.7507,1.6493,0.6295
2012,0.0982,0.7172,-0.7341,1.6465,0.6166
2013,0.0966,0.7188,-0.7544,1.6488,0.6309
2014,0.0986,0.718,-0.7461,1.6399,0.6251
2015,0.0973,0.7186,-0.7242,1.6744,0.6178
2016,0.0975,0.719,-0.7819,1.6141,0.6392
2017,0.0988,0.7179,-0.7358,1.6479,0.627
2018,0.0982,0.7184,-0.7249,1.6609,0.6281
2019,0.0991,0.7165,-0.7195,1.6578,0.6219
2020,0.0999,0.7186,-0.6972,1.6718,0.6343
2021,0.0982,0.7174,-0.7265,1.6559,0.6169
2022,0.0965,0.7183,-0.782,1.6202,0.6332
2023,0.0987,0.7182,-0.7431,1.6469,0.6264
2024,0.0967,0.7187,-0.7537,1.6447,0.622
2025,0.0975,0.7166,-0.7359,1.6464,0.6247
2026,0.0959,0.7178,-0.7595,1.6425,0.6089
2027,0.0979,0.7172,-0.7263,1.6543,0.623
2028,0.0969,0.7189,-0.7694,1.638,0.626
2029,0.0979,0.7174,-0.7259,1.6615,0.6227
2030,0.097,0.7162,-0.7491,1.6456,0.6115
2031,0.097,0.718,-0.7449,1.6491,0.6167
2032,0.098,0.7174,-0.7343,1.6574,0.6231
2033,0.099,0.7169,-0.7265,1.6502,0.6339
2034,0.0964,0.7182,-0.7541,1.643,0.6104
2035,0.099,0.7175,-0.7386,1.6349,0.6242
2036,0.0984,0.7179,-0.7395,1.6528,0.6222
2037,0.0966,0.7195,-0.7588,1.6492,0.6223
2038,0.0987,0.7179,-0.7316,1.6558,0.6149
2039,0.0978,0.7178,-0.7219,1.653,0.6234
2040,0.0993,0.7159,-0.7113,1.6602,0.6241
2041,0.0992,0.717,-0.7114,1.6656,0.6218
2042,0.0972,0.7187,-0.747,1.6506,0.6283
2043,0.0983,0.718,-0.7459,1.6523,0.6311
2044,0.0992,0.7172,-0.7137,1.648,0.6234
2045,0.0976,0.7185,-0.7447,1.6412,0.6346
2046,0.0976,0.7186,-0.7375,1.6558,0.6239
2047,0.0979,0.7175,-0.7353,1.6532,0.6264
2048,0.0978,0.7196,-0.7541,1.6386,0.6312
2049,0.0991,0.7173,-0.727,1.6469,0.6302
2050,0.099,0.7169,-0.7464,1.6439,0.6139
2051,0.0958,0.7176,-0.7416,1.6549,0.616
2052,0.0974,0.7175,-0.7358,1.6579,0.6203
2053,0.0979,0.7187,-0.7348,1.6623,0.6273
2054,0.0982,0.7181,-0.7434,1.6515,0.6207
2055,0.0969,0.7185,-0.757,1.6369,0.623
2056,0.0985,0.7177,-0.7201,1.6713,0.6257
2057,0.0964,0.7183,-0.7492,1.647,0.6204
2058,0.097,0.7173,-0.7456,1.651,0.6317
2059,0.0983,0.7168,-0.7367,1.6407,0.6241
2060,0.0981,0.7169,-0.7493,1.6364,0.6299
2061,0.0984,0.7178,-0.7348,1.6465,0.6317
2062,0.0998,0.717,-0.7013,1.6704,0.6263
2063,0.0962,0.7186,-0.7643,1.6461,0.6226
2064,0.0973,0.7175,-0.7385,1.6459,0.627
2065,0.0982,0.7185,-0.7705,1.6266,0.6383
2066,0.0979,0.7192,-0.7385,1.6561,0.6241
2067,0.0985,0.7183,-0.7246,1.6688,0.6348
2068,0.0979,0.7185,-0.7555,1.6503,0.6106
2069,0.0988,0.7179,-0.7323,1.6547,0.6307
2070,0.0975,0.7185,-0.7325,1.6523,0.6362
2071,0.098,0.7172,-0.7438,1.6487,0.6163
2072,0.0987,0.7163,-0.6963,1.6743,0.614
2073,0.0967,0.7177,-0.7403,1.659,0.6228
2074,0.0964,0.7166,-0.7728,1.626,0.6161
2075,0.0992,0.7155,-0.7152,1.6543,0.6222
2076,0.0967,0.7178,-0.7453,1.6498,0.6237
2077,0.0979,0.7195,-0.7367,1.6601,0.6222
2078,0.0974,0.718,-0.751,1.6439,0.617
2079,0.0966,0.7183,-0.7541,1.6504,0.6257
2080,0.0981,0.7177,-0.7237,1.6646,0.6106
2081,0.0969,0.7177,-0.7456,1.6533,0.6095
2082,0.0963,0.7192,-0.7883,1.6261,0.6357
2083,0.0975,0.7185,-0.7369,1.6547,0.6297
2084,0.0983,0.7179,-0.7226,1.6557,0.6189
2085,0.1001,0.7158,-0.7072,1.6502,0.6245
2086,0.0981,0.7167,-0.7307,1.651,0.6372
2087,0.0977,0.7171,-0.7569,1.6323,0.613
2088,0.0978,0.717,-0.8088,1.5854,0.6199
2089,0.0981,0.7176,-0.7558,1.6353,0.6221
2090,0.0942,0.7186,-0.8346,1.582,0.6327
2091,0.0962,0.7184,-0.7925,1.6047,0.6277
2092,0.0975,0.7176,-0.7398,1.6423,0.6333
2093,0.0993,0.7184,-0.7336,1.6453,0.608
2094,0.098,0.7182,-0.7423,1.6534,0.6074
2095,0.0966,0.7178,-0.736,1.6564,0.6212
2096,0.0491,0.8214,-2.4834,1.2304,2.6395
2097,0.0959,0.7184,-0.7557,1.641,0.6244
2098,0.0965,0.7188,-0.7754,1.6339,0.6228
2099,0.0985,0.7184,-0.7271,1.657,0.6259
2100,0.098,0.7191,-0.7496,1.6449,0.633
2101,0.0978,0.7178,-0.7339,1.6549,0.6268
2102,0.0987,0.7176,-0.7203,1.652,0.6196
2103,0.0986,0.7155,-0.7308,1.6461,0.6198
2104,0.0977,0.7171,-0.745,1.6445,0.6092
2105,0.0987,0.7173,-0.7508,1.6384,0.6115
2106,0.0981,0.7182,-0.7364,1.6568,0.6141
2107,0.1008,0.7176,-0.7055,1.6593,0.6201
2108,0.0979,0.7175,-0.7589,1.6328,0.633
2109,0.0988,0.7183,-0.746,1.65,0.6178
2110,0.0979,0.7172,-0.7578,1.6245,0.6357
2111,0.0974,0.717,-0.744,1.6456,0.6216
2112,0.0982,0.7174,-0.7396,1.65,0.6159
2113,0.0993,0.7154,-0.7098,1.667,0.5973
2114,0.0958,0.7177,-0.7425,1.6594,0.621
2115,0.0988,0.7165,-0.7182,1.6574,0.6199
2116,0.0986,0.7183,-0.7202,1.6662,0.6281
2117,0.0968,0.7181,-0.7551,1.6416,0.6184
2118,0.1001,0.7158,-0.7239,1.6453,0.6241
2119,0.097,0.7178,-0.7561,1.642,0.6099
2120,0.0982,0.7183,-0.7222,1.6603,0.6359
2121,0.0976,0.7179,-0.7474,1.6392,0.6361
2122,0.097,0.7177,-0.7529,1.6397,0.6092
2123,0.0981,0.7175,-0.7364,1.6409,0.6293
2124,0.099,0.7167,-0.7286,1.6481,0.6219
2125,0.0986,0.7183,-0.7454,1.6365,0.6229
2126,0.0984,0.7191,-0.7294,1.6592,0.6279
2127,0.0995,0.7175,-0.7146,1.6603,0.6284
2128,0.0989,0.7188,-0.7351,1.6543,0.6224
2129,0.0971,0.7185,-0.7429,1.6562,0.6109
2130,0.0979,0.7171,-0.743,1.6387,0.6274
2131,0.0979,0.718,-0.7514,1.6461,0.6358
2132,0.0981,0.7179,-0.7259,1.6604,0.6252
2133,0.0957,0.7189,-0.8286,1.585,0.6391
2134,0.0974,0.7181,-0.779,1.619,0.6324
2135,0.0974,0.7176,-0.7767,1.6149,0.6287
2136,0.0987,0.7173,-0.7375,1.6463,0.631
2137,0.0979,0.7178,-0.7341,1.6611,0.625
2138,0.0981,0.7171,-0.7531,1.6441,0.6386
2139,0.0972,0.7179,-0.7368,1.6462,0.6341
2140,0.0967,0.7192,-0.8162,1.5897,0.6329
2141,0.0961,0.718,-0.7762,1.6231,0.6337
2142,0.099,0.7184,-0.7154,1.6671,0.6142
2143,0.0981,0.7168,-0.7253,1.6559,0.6231
2144,0.0977,0.7175,-0.7348,1.6528,0.6239
2145,0.0978,0.718,-0.7288,1.6609,0.6212
2146,0.0975,0.7174,-0.7295,1.6506,0.6281
2147,0.0959,0.7164,-0.7524,1.6406,0.6289
2148,0.096,0.7177,-0.7534,1.643,0.618
2149,0.0979,0.7185,-0.7428,1.6541,0.6104
2150,0.0978,0.7189,-0.7335,1.6592,0.6361
2151,0.0975,0.7186,-0.7651,1.6272,0.6257
2152,0.094,0.7178,-0.7742,1.637,0.6347
2153,0.097,0.716,-0.7523,1.6447,0.6287
2154,0.0969,0.7178,-0.7219,1.6663,0.6234
2155,0.0976,0.7185,-0.7765,1.6219,0.627
2156,0.0974,0.7166,-0.7582,1.6322,0.6208
2157,0.0983,0.718,-0.7397,1.6452,0.6144
2158,0.0983,0.7169,-0.74,1.6423,0.6151
2159,0.098,0.7173,-0.7444,1.6401,0.6188
2160,0.0981,0.7176,-0.7255,1.6544,0.6249
2161,0.099,0.7172,-0.7142,1.6604,0.6125
2162,0.0988,0.7168,-0.7222,1.654,0.6263
2163,0.0982,0.7196,-0.7495,1.6464,0.6412
2164,0.0978,0.7177,-0.7362,1.6525,0.6237
2165,0.0983,0.7179,-0.7329,1.6591,0.6167
2166,0.0968,0.7186,-0.7532,1.6382,0.6275
2167,0.0991,0.7168,-0.7013,1.6683,0.615
2168,0.0996,0.7172,-0.7135,1.6518,0.6204
2169,0.0981,0.7182,-0.7466,1.6444,0.6294
2170,0.0984,0.7178,-0.716,1.6664,0.6206
2171,0.0984,0.7167,-0.7322,1.6541,0.6212
2172,0.0998,0.717,-0.7094,1.6629,0.6232
2173,0.0975,0.7183,-0.7711,1.6263,0.6128
2174,0.0984,0.718,-0.7231,1.6622,0.6315
2175,0.0987,0.717,-0.7241,1.6364,0.6325
2176,0.0995,0.7186,-0.7067,1.6666,0.6193
2177,0.0983,0.7183,-0.7109,1.666,0.6269
2178,0.0975,0.7178,-0.7344,1.6532,0.6303
2179,0.0974,0.7182,-0.7396,1.6452,0.6171
2180,0.0993,0.7174,-0.7148,1.6669,0.6197
2181,0.0978,0.7197,-0.7708,1.6366,0.6354
2182,0.0974,0.7185,-0.7409,1.6499,0.6315
2183,0.0984,0.7181,-0.7413,1.6555,0.6374
2184,0.0989,0.7184,-0.722,1.6587,0.6251
2185,0.0992,0.7186,-0.737,1.6515,0.629
2186,0.0983,0.7163,-0.73,1.6443,0.6257
2187,0.0972,0.7185,-0.7567,1.641,0.6098
2188,0.0985,0.7162,-0.7178,1.6655,0.607
2189,0.0969,0.7188,-0.781,1.6319,0.6315
2190,0.0979,0.7197,-0.7349,1.6573,0.6404
2191,0.098,0.7189,-0.7469,1.6416,0.6211
2192,0.0964,0.7169,-0.7403,1.6539,0.6339
2193,0.0979,0.7178,-0.781,1.6115,0.6343
2194,0.0985,0.7176,-0.731,1.6489,0.6216
2195,0.0972,0.7182,-0.7679,1.6323,0.6268
2196,0.0982,0.7173,-0.7703,1.6216,0.6311
