,T0/S_H__T,T0/T,log_Fuel(%),log_Oxidizer(%),log_P(atm)
3050,0.0561,0.9514,-0.1272,3.0388,2.4076
3051,0.0555,0.9512,-0.1415,3.0391,2.3775
3052,0.0554,0.9533,-0.1679,3.0393,2.3913
3053,0.0553,0.9463,-0.157,3.0391,2.3789
3054,0.0559,0.948,-0.1534,3.039,2.3944
3055,0.055,0.947,-0.1805,3.0391,2.392
3056,0.0556,0.9485,-0.1636,3.039,2.382
3057,0.0558,0.9501,-0.1592,3.0388,2.4168
3058,0.0551,0.9428,-0.184,3.0391,2.3857
3059,0.0561,0.9515,-0.1538,3.0389,2.4084
3060,0.0562,0.9541,-0.1542,3.0388,2.4122
3061,0.0559,0.9503,-0.1589,3.039,2.3952
3062,0.0554,0.9477,-0.1621,3.0392,2.3783
3063,0.0549,0.9489,-0.1797,3.0392,2.3572
3064,0.0552,0.9474,-0.1756,3.0393,2.3517
3065,0.0563,0.9521,-0.1334,3.0388,2.4083
3066,0.0557,0.9517,-0.144,3.0389,2.392
3067,0.0556,0.9496,-0.1697,3.0391,2.3901
3068,0.0557,0.9526,-0.1721,3.0389,2.4108
3069,0.055,0.9485,-0.1554,3.039,2.3971
3070,0.056,0.955,-0.1383,3.039,2.3849
3071,0.0562,0.9492,-0.1436,3.0391,2.3807
3072,0.0551,0.9497,-0.1714,3.0391,2.3859
3073,0.0553,0.9493,-0.1646,3.0391,2.3762
3074,0.0554,0.9523,-0.1315,3.0392,2.3748
3075,0.0552,0.9455,-0.1732,3.0392,2.3722
3076,0.0554,0.9498,-0.1519,3.0391,2.3779
3077,0.0559,0.9467,-0.16,3.0389,2.4031
3078,0.0547,0.9481,-0.1679,3.0394,2.3256
3079,0.0551,0.9483,-0.1321,3.0392,2.3718
3080,0.0555,0.9437,-0.1638,3.0389,2.4018
3081,0.0558,0.9485,-0.1438,3.039,2.3804
3082,0.0554,0.9522,-0.1643,3.0392,2.3782
3083,0.0562,0.95,-0.1308,3.0388,2.3954
3084,0.0554,0.952,-0.18,3.0391,2.4056
3085,0.0555,0.9528,-0.137,3.0391,2.3948
3086,0.0561,0.9552,-0.1541,3.0391,2.3895
3087,0.0559,0.9504,-0.1502,3.039,2.389
3088,0.0561,0.9539,-0.1624,3.0388,2.4115
3089,0.0558,0.9472,-0.1432,3.039,2.3938
3090,0.0548,0.9498,-0.1732,3.0394,2.3712
3091,0.0551,0.9483,-0.181,3.0394,2.3549
3092,0.0558,0.947,-0.1627,3.0389,2.3964
3093,0.0561,0.9516,-0.1446,3.0388,2.4062
3094,0.0559,0.9508,-0.1786,3.0388,2.414
3095,0.0559,0.9469,-0.1689,3.0391,2.3768
3096,0.0556,0.949,-0.1647,3.0391,2.3912
3097,0.0554,0.9494,-0.1692,3.039,2.3932
3098,0.0553,0.9493,-0.1784,3.0392,2.3813
3099,0.0558,0.9536,-0.1442,3.0388,2.4176
3100,0.0552,0.9503,-0.1707,3.0391,2.3815
3101,0.0562,0.9514,-0.1523,3.0388,2.4169
3102,0.0556,0.9485,-0.1479,3.039,2.3961
3103,0.0555,0.9511,-0.1841,3.0392,2.386
3104,0.0556,0.9479,-0.149,3.039,2.3947
3105,0.0548,0.948,-0.1772,3.0393,2.3909
3106,0.0556,0.9491,-0.1748,3.0391,2.3729
3107,0.0553,0.954,-0.157,3.0392,2.3746
3108,0.0554,0.9472,-0.1638,3.0391,2.3805
3109,0.0551,0.9499,-0.1776,3.0392,2.3909
3110,0.0563,0.9512,-0.1291,3.0387,2.4112
3111,0.0551,0.9488,-0.1657,3.0391,2.3832
3112,0.0556,0.9522,-0.1597,3.039,2.4143
3113,0.0553,0.9498,-0.167,3.0391,2.3777
3114,0.0558,0.9504,-0.1533,3.0388,2.4173
3115,0.0564,0.9527,-0.1304,3.0388,2.413
3116,0.0553,0.95,-0.1634,3.0391,2.3872
3117,0.0554,0.9481,-0.1664,3.0392,2.3703
3118,0.0559,0.9499,-0.1472,3.0388,2.4008
3119,0.0562,0.9533,-0.1485,3.0388,2.4082
3120,0.0555,0.9498,-0.163,3.0392,2.373
3121,0.054,0.9466,-0.1972,3.0395,2.3444
3122,0.0545,0.9512,-0.1834,3.0395,2.3494
3123,0.056,0.9526,-0.1524,3.0389,2.4081
3124,0.0556,0.95,-0.1808,3.0391,2.3987
3125,0.0549,0.9461,-0.1955,3.0394,2.3767
3126,0.0886,0.8623,-0.1959,2.5487,1.8003
3127,0.0558,0.9514,-0.1511,3.039,2.3956
3128,0.0552,0.9499,-0.1731,3.0392,2.3763
3129,0.0899,0.8725,-0.1353,2.645,1.7919
3130,0.055,0.9493,-0.1586,3.0392,2.3624
3131,0.0559,0.9457,-0.1745,3.0391,2.3848
3132,0.0553,0.9514,-0.1697,3.0392,2.3769
3133,0.0554,0.9488,-0.1689,3.0392,2.3813
3134,0.0556,0.9517,-0.1558,3.0389,2.4044
3135,0.0557,0.953,-0.139,3.0389,2.423
3136,0.0552,0.9429,-0.1724,3.0392,2.3605
3137,0.0556,0.9484,-0.1647,3.0391,2.3729
3138,0.0557,0.9503,-0.1586,3.0389,2.3984
3139,0.0558,0.9474,-0.14,3.0389,2.4004
3140,0.0552,0.949,-0.1754,3.0391,2.39
3141,0.0547,0.9474,-0.1447,3.0392,2.39
3142,0.0559,0.9476,-0.1617,3.0389,2.4085
3143,0.0549,0.9482,-0.1667,3.0392,2.3857
3144,0.0552,0.949,-0.1688,3.0392,2.3815
3145,0.0558,0.9492,-0.1567,3.0389,2.4028
3146,0.0557,0.9488,-0.1625,3.0391,2.3906
3147,0.0553,0.9517,-0.1666,3.0391,2.391
3148,0.0549,0.9508,-0.1507,3.0392,2.3811
3149,0.0556,0.95,-0.1492,3.0389,2.4041
3150,0.0548,0.9502,-0.1629,3.0392,2.3725
3151,0.0556,0.9486,-0.1595,3.039,2.3872
3152,0.0555,0.9514,-0.1754,3.0391,2.403
3153,0.0556,0.9531,-0.1627,3.0391,2.3861
3154,0.0559,0.9525,-0.1522,3.0389,2.4054
3155,0.0557,0.9467,-0.1567,3.039,2.3824
3156,0.0559,0.9493,-0.1368,3.0389,2.4052
3157,0.0553,0.9483,-0.165,3.0393,2.3658
3158,0.0562,0.9538,-0.1564,3.0389,2.3973
3159,0.0559,0.952,-0.1383,3.0388,2.4198
3160,0.0553,0.9466,-0.1747,3.0391,2.3761
3161,0.0555,0.948,-0.1671,3.0393,2.35
3162,0.0553,0.9494,-0.151,3.039,2.3861
3163,0.0556,0.9484,-0.1636,3.0392,2.3772
3164,0.0549,0.9453,-0.1598,3.039,2.3912
3165,0.0555,0.9515,-0.1626,3.0392,2.3655
3166,0.0553,0.9511,-0.1666,3.0391,2.3814
3167,0.0559,0.9508,-0.1469,3.0389,2.4009
3168,0.056,0.9493,-0.1323,3.0388,2.4123
3169,0.0558,0.9471,-0.151,3.0389,2.3929
3170,0.0555,0.9475,-0.1517,3.039,2.3893
3171,0.0558,0.95,-0.1457,3.0391,2.3851
3172,0.0553,0.9498,-0.1565,3.0392,2.3863
3173,0.0547,0.9504,-0.1777,3.0393,2.3742
3174,0.0554,0.9526,-0.1851,3.0392,2.385
3175,0.0561,0.9512,-0.1617,3.0387,2.4277
3176,0.0555,0.9502,-0.1564,3.039,2.3801
3177,0.0551,0.9484,-0.1735,3.039,2.3871
3178,0.0557,0.9527,-0.1508,3.039,2.3857
3179,0.0559,0.9519,-0.165,3.039,2.3957
3180,0.0555,0.9507,-0.1657,3.0391,2.3872
3181,0.0556,0.9505,-0.1754,3.0391,2.3921
3182,0.0557,0.9471,-0.1504,3.0389,2.4154
3183,0.0556,0.9508,-0.162,3.0391,2.3952
3184,0.0555,0.9543,-0.1598,3.0391,2.4
3185,0.0562,0.9516,-0.1417,3.0388,2.4267
3186,0.0559,0.9515,-0.1604,3.0388,2.4079
3187,0.0558,0.951,-0.1297,3.039,2.3983
3188,0.0555,0.9514,-0.161,3.0391,2.3692
3189,0.0559,0.9509,-0.1413,3.0388,2.4029
3190,0.0553,0.9482,-0.1683,3.0391,2.3716
3191,0.056,0.9505,-0.1615,3.0391,2.3736
3192,0.0552,0.9502,-0.1738,3.0393,2.3851
3193,0.0548,0.9461,-0.1792,3.0393,2.3491
3194,0.0548,0.9489,-0.16,3.0393,2.3662
3195,0.0558,0.9482,-0.1576,3.0391,2.3862
3196,0.0557,0.9523,-0.1677,3.0391,2.3765
3197,0.0558,0.9477,-0.1665,3.039,2.3933
3198,0.056,0.948,-0.1591,3.0389,2.4001
3199,0.0552,0.949,-0.1631,3.0391,2.3954
3200,0.0556,0.9512,-0.1511,3.0391,2.3842
3201,0.0554,0.9453,-0.1368,3.0389,2.3929
3202,0.0555,0.9527,-0.1667,3.0392,2.3968
3203,0.0556,0.9498,-0.1651,3.0392,2.3793
3204,0.0553,0.9468,-0.1609,3.0391,2.3749
3205,0.0549,0.9513,-0.1783,3.0393,2.392
3206,0.0556,0.9484,-0.1728,3.0389,2.406
3207,0.0547,0.9487,-0.1819,3.0393,2.3687
3208,0.0558,0.9506,-0.163,3.039,2.4095
3209,0.0561,0.9527,-0.1485,3.039,2.3884
3210,0.0554,0.9488,-0.1672,3.039,2.3909
3211,0.0559,0.9449,-0.1674,3.0391,2.3686
3212,0.0552,0.9473,-0.171,3.0391,2.3829
3213,0.0555,0.9515,-0.156,3.0392,2.3594
3214,0.0556,0.9515,-0.1593,3.0391,2.3946
3215,0.0554,0.9506,-0.1885,3.039,2.4095
3216,0.055,0.9456,-0.1638,3.0392,2.3592
3217,0.0558,0.9496,-0.1569,3.039,2.3994
3218,0.0551,0.9488,-0.1639,3.0393,2.3646
3219,0.0553,0.9471,-0.1705,3.0391,2.3905
3220,0.0542,0.9453,-0.1721,3.0394,2.3469
3221,0.0552,0.9488,-0.1805,3.039,2.394
3222,0.0552,0.9485,-0.172,3.0392,2.3829
3223,0.0555,0.9493,-0.1702,3.039,2.3895
3224,0.056,0.95,-0.1474,3.039,2.397
3225,0.0556,0.954,-0.1554,3.0391,2.3958
3226,0.0555,0.9515,-0.1523,3.0392,2.3966
3227,0.0555,0.9534,-0.1668,3.0391,2.4
3228,0.0547,0.9485,-0.1776,3.0394,2.3458
3229,0.0553,0.9522,-0.1648,3.0391,2.3947
3230,0.0556,0.9523,-0.1475,3.039,2.3889
3231,0.0555,0.9513,-0.1588,3.0391,2.3953
3232,0.0555,0.9469,-0.1576,3.0392,2.38
3233,0.0559,0.9533,-0.1576,3.039,2.402
3234,0.0554,0.9473,-0.1792,3.039,2.3914
3235,0.0555,0.9487,-0.1656,3.0391,2.3779
3236,0.0557,0.9521,-0.16,3.0391,2.3785
3237,0.0561,0.9499,-0.1458,3.0391,2.3709
3238,0.0558,0.951,-0.1553,3.0389,2.4044
3239,0.0556,0.9535,-0.1628,3.0391,2.3914
3240,0.056,0.9516,-0.1547,3.0389,2.3909
3241,0.0555,0.9494,-0.1619,3.0391,2.385
3242,0.0556,0.9502,-0.1501,3.0389,2.4056
3243,0.0551,0.9495,-0.1836,3.0393,2.3714
3244,0.056,0.9503,-0.1586,3.0389,2.4058
3245,0.0551,0.9477,-0.1301,3.039,2.4046
3246,0.0558,0.9451,-0.1563,3.0391,2.3775
3247,0.0557,0.9487,-0.1511,3.0391,2.3879
3248,0.0559,0.9515,-0.1322,3.0389,2.3922
3249,0.0557,0.9504,-0.1479,3.039,2.397
3250,0.0561,0.9503,-0.1627,3.0388,2.4049
3251,0.0545,0.9468,-0.1948,3.0396,2.3359
3252,0.0558,0.9492,-0.142,3.039,2.3906
3253,0.0559,0.9504,-0.153,3.039,2.3858
3254,0.0555,0.9489,-0.1673,3.0389,2.403
3255,0.0559,0.951,-0.1538,3.039,2.3931
3256,0.0557,0.9469,-0.1618,3.039,2.3766
3257,0.056,0.9514,-0.1373,3.039,2.3974
3258,0.0557,0.9507,-0.1732,3.0391,2.3936
3259,0.0546,0.9473,-0.1606,3.0392,2.3716
3260,0.0553,0.952,-0.1796,3.0392,2.3787
3261,0.0559,0.9494,-0.1403,3.0389,2.3961
3262,0.0559,0.9497,-0.1488,3.0391,2.3725
3263,0.0558,0.9506,-0.155,3.0388,2.4183
3264,0.0556,0.9486,-0.1701,3.0391,2.3902
3265,0.0542,0.948,-0.1794,3.0393,2.3851
3266,0.0555,0.9495,-0.1382,3.0389,2.4096
3267,0.056,0.9538,-0.143,3.0391,2.3819
3268,0.0559,0.9498,-0.1499,3.0388,2.4123
3269,0.0557,0.9521,-0.1611,3.0389,2.4012
3270,0.0557,0.9528,-0.1635,3.039,2.3781
3271,0.056,0.9526,-0.1338,3.0389,2.4009
3272,0.0553,0.9469,-0.1674,3.0391,2.3789
3273,0.056,0.9477,-0.1335,3.0388,2.4121
3274,0.0551,0.9493,-0.173,3.0392,2.3798
3275,0.056,0.9517,-0.126,3.039,2.3911
3276,0.0561,0.9526,-0.159,3.0388,2.4215
3277,0.0556,0.9479,-0.1521,3.0389,2.4036
3278,0.0548,0.9471,-0.1852,3.0394,2.3556
3279,0.056,0.95,-0.1607,3.039,2.3987
3280,0.0554,0.9522,-0.1592,3.0391,2.3881
3281,0.0556,0.9505,-0.1513,3.039,2.3894
3282,0.0557,0.9487,-0.1435,3.039,2.4027
3283,0.055,0.9476,-0.1696,3.0392,2.3779
3284,0.0559,0.9491,-0.152,3.0389,2.4
3285,0.0546,0.9477,-0.158,3.0394,2.35
3286,0.0558,0.9514,-0.155,3.0389,2.3938
3287,0.0554,0.9469,-0.1621,3.0392,2.3554
3288,0.0553,0.9528,-0.1714,3.0391,2.4081
3289,0.0557,0.9498,-0.1666,3.039,2.394
3290,0.0548,0.9506,-0.1874,3.0393,2.3653
3291,0.0556,0.9499,-0.172,3.0392,2.387
3292,0.0551,0.9496,-0.1596,3.0391,2.3792
3293,0.0553,0.95,-0.1504,3.0391,2.3886
3294,0.0557,0.9515,-0.1659,3.039,2.4024
3295,0.0554,0.9524,-0.1622,3.0391,2.3731
3296,0.0563,0.9521,-0.1318,3.0387,2.4237
3297,0.0556,0.9498,-0.1468,3.0389,2.4002
3298,0.0552,0.9482,-0.169,3.0391,2.3986
3299,0.0543,0.9511,-0.1899,3.0394,2.3652
3300,0.0555,0.9474,-0.1383,3.0389,2.4039
3301,0.0557,0.9497,-0.1716,3.0391,2.3883
3302,0.0559,0.9523,-0.1323,3.0389,2.4001
3303,0.0557,0.9481,-0.123,3.0389,2.3964
3304,0.0556,0.9491,-0.1542,3.0391,2.3835
3305,0.0556,0.9462,-0.1712,3.0392,2.3764
3306,0.0555,0.9485,-0.1681,3.0391,2.3839
3307,0.0554,0.9501,-0.1698,3.039,2.4092
3308,0.0554,0.9499,-0.155,3.039,2.3932
3309,0.0554,0.9482,-0.1639,3.039,2.4021
3310,0.0557,0.9497,-0.1517,3.0389,2.4122
3311,0.0555,0.9508,-0.1526,3.0391,2.3847
3312,0.0553,0.9509,-0.1691,3.039,2.3985
3313,0.0555,0.9501,-0.171,3.0391,2.3996
3314,0.0551,0.9479,-0.163,3.0391,2.3778
3315,0.0545,0.945,-0.1759,3.0393,2.3632
3316,0.0556,0.9493,-0.1593,3.039,2.3956
3317,0.0553,0.9453,-0.1691,3.0389,2.402
3318,0.0546,0.951,-0.1638,3.0394,2.3653
3319,0.0556,0.9495,-0.1697,3.0391,2.3877
3320,0.0562,0.953,-0.1521,3.0391,2.3683
3321,0.0559,0.9508,-0.1514,3.039,2.3905
3322,0.0558,0.949,-0.1519,3.0389,2.4027
3323,0.0555,0.9481,-0.1665,3.039,2.3844
3324,0.0553,0.9585,-0.1578,3.0394,2.3844
3325,0.0557,0.9478,-0.1624,3.0389,2.4016
3326,0.0556,0.9488,-0.1409,3.0392,2.3778
3327,0.0556,0.9496,-0.139,3.039,2.3955
3328,0.0547,0.946,-0.1614,3.0392,2.3789
3329,0.056,0.9514,-0.1404,3.0389,2.4019
3330,0.0561,0.9499,-0.144,3.0388,2.4078
3331,0.0554,0.9528,-0.1542,3.0391,2.3975
3332,0.055,0.9504,-0.1857,3.0392,2.3941
3333,0.0558,0.9515,-0.1532,3.039,2.3879
3334,0.0556,0.9508,-0.1635,3.0391,2.3877
3335,0.055,0.9469,-0.1642,3.0392,2.3756
3336,0.0546,0.9465,-0.18,3.0394,2.3743
3337,0.056,0.9517,-0.1363,3.0388,2.413
3338,0.0558,0.948,-0.168,3.0391,2.3871
3339,0.0553,0.9486,-0.1709,3.0391,2.3849
3340,0.0561,0.9499,-0.1437,3.0388,2.404
3341,0.0548,0.9497,-0.1665,3.0393,2.3881
3342,0.0549,0.9454,-0.1715,3.0392,2.3682
3343,0.0559,0.9512,-0.1405,3.0388,2.412
3344,0.0556,0.9504,-0.1675,3.0392,2.3668
3345,0.0558,0.9524,-0.1729,3.0392,2.3833
3346,0.0553,0.9516,-0.1688,3.0393,2.3629
3347,0.0551,0.9473,-0.169,3.0393,2.3792
3348,0.0554,0.9476,-0.1581,3.039,2.3879
3349,0.056,0.9491,-0.1589,3.0389,2.4031
3350,0.0551,0.9501,-0.1504,3.0392,2.391
3351,0.0556,0.9527,-0.1538,3.0391,2.3931
3352,0.0549,0.9507,-0.154,3.0393,2.3663
3353,0.0556,0.9504,-0.1543,3.039,2.3876
3354,0.0555,0.9497,-0.1606,3.0392,2.3681
3355,0.0557,0.9471,-0.1587,3.0389,2.3871
3356,0.0558,0.9472,-0.1721,3.039,2.3839
3357,0.0551,0.9485,-0.1687,3.0392,2.3702
3358,0.0549,0.9455,-0.1791,3.0393,2.3765
3359,0.0558,0.9488,-0.1597,3.039,2.383
3360,0.0556,0.9443,-0.1593,3.0389,2.4022
3361,0.055,0.9485,-0.1756,3.0392,2.369
3362,0.0555,0.9488,-0.1703,3.039,2.3923
3363,0.0552,0.9485,-0.1663,3.039,2.3983
3364,0.0552,0.9495,-0.1664,3.0391,2.385
3365,0.0552,0.947,-0.1739,3.0392,2.3741
3366,0.0559,0.9507,-0.1642,3.0389,2.4055
3367,0.0558,0.9497,-0.1642,3.0392,2.3717
3368,0.0554,0.9505,-0.1584,3.0392,2.3733
3369,0.0558,0.949,-0.1553,3.039,2.3874
3370,0.056,0.9516,-0.1596,3.0388,2.4092
3371,0.0557,0.9466,-0.1776,3.0389,2.3997
3372,0.0558,0.9477,-0.154,3.039,2.393
3373,0.0558,0.9506,-0.1704,3.039,2.3851
3374,0.055,0.9512,-0.1745,3.0394,2.3702
3375,0.056,0.9515,-0.1482,3.0389,2.4106
3376,0.0562,0.952,-0.1445,3.0388,2.4149
3377,0.0557,0.9513,-0.1615,3.0391,2.4
3378,0.0558,0.952,-0.1643,3.0389,2.395
3379,0.0562,0.9504,-0.1579,3.0389,2.3929
3380,0.0554,0.9506,-0.1824,3.0391,2.3776
3381,0.0543,0.9455,-0.1717,3.0393,2.3521
3382,0.0559,0.9485,-0.1585,3.039,2.3839
3383,0.0558,0.9522,-0.137,3.039,2.3965
3384,0.0558,0.949,-0.1643,3.0391,2.3796
3385,0.0553,0.9446,-0.1775,3.0391,2.3921
3386,0.0555,0.9487,-0.1645,3.0391,2.3771
3387,0.0558,0.9503,-0.1672,3.0389,2.3938
3388,0.0557,0.9468,-0.1683,3.039,2.3853
3389,0.054,0.9468,-0.1911,3.0395,2.3554
3390,0.0562,0.9523,-0.1405,3.0389,2.3884
3391,0.0555,0.9511,-0.1552,3.0391,2.3758
3392,0.0555,0.9493,-0.1621,3.0391,2.3763
3393,0.0559,0.9495,-0.1526,3.0388,2.4097
3394,0.0559,0.9498,-0.171,3.0389,2.4041
3395,0.0552,0.9491,-0.1673,3.0392,2.3764
3396,0.056,0.9508,-0.139,3.0389,2.402
3397,0.0553,0.9476,-0.16,3.0392,2.3843
3398,0.0559,0.9523,-0.1498,3.0389,2.3978
3399,0.0556,0.9507,-0.1605,3.039,2.3919
3400,0.0557,0.9509,-0.1477,3.0389,2.4199
3401,0.0551,0.9497,-0.1717,3.0393,2.3669
3402,0.0555,0.9552,-0.1645,3.0391,2.4118
3403,0.0554,0.9473,-0.1673,3.039,2.3956
3404,0.056,0.9506,-0.1578,3.0389,2.4014
3405,0.0559,0.9502,-0.1531,3.0389,2.4026
3406,0.0557,0.9493,-0.1601,3.0389,2.3856
3407,0.0555,0.9491,-0.1586,3.0389,2.4012
3408,0.0559,0.9519,-0.1369,3.0389,2.416
3409,0.0553,0.9515,-0.1444,3.039,2.3853
3410,0.0553,0.9467,-0.182,3.0391,2.3829
3411,0.0558,0.9497,-0.1534,3.039,2.3829
3412,0.056,0.9518,-0.1542,3.039,2.388
3413,0.056,0.9544,-0.1514,3.039,2.4047
3414,0.0558,0.9509,-0.1491,3.0389,2.4148
3415,0.0552,0.9481,-0.1767,3.039,2.3784
3416,0.0554,0.9521,-0.1607,3.039,2.4164
3417,0.0885,0.8712,-0.1409,2.6585,1.82
3418,0.0553,0.9526,-0.151,3.0392,2.3665
3419,0.0562,0.9526,-0.1433,3.0388,2.4112
3420,0.0548,0.9461,-0.1761,3.0391,2.3952
3421,0.0558,0.9479,-0.14,3.039,2.3874
3422,0.0554,0.9467,-0.1575,3.0389,2.4174
3423,0.056,0.952,-0.1571,3.0388,2.4219
3424,0.0554,0.9478,-0.1603,3.039,2.3895
3425,0.0553,0.9454,-0.1682,3.0391,2.377
3426,0.0553,0.9515,-0.1398,3.039,2.3913
3427,0.0558,0.9498,-0.1575,3.0389,2.4024
3428,0.0551,0.9497,-0.1705,3.0392,2.3928
3429,0.0556,0.9483,-0.1656,3.039,2.3995
3430,0.0554,0.9467,-0.1739,3.0391,2.3727
3431,0.0557,0.951,-0.1546,3.0389,2.4121
3432,0.0555,0.9515,-0.1428,3.0391,2.3898
3433,0.0546,0.947,-0.176,3.0392,2.3792
3434,0.0553,0.9493,-0.1563,3.0391,2.4003
3435,0.0557,0.9463,-0.166,3.039,2.3888
3436,0.0559,0.9514,-0.1516,3.039,2.3935
3437,0.0558,0.9483,-0.1361,3.039,2.3711
3438,0.0551,0.9494,-0.1701,3.0392,2.3698
3439,0.0552,0.9518,-0.1542,3.0391,2.3915
3440,0.0556,0.9487,-0.1606,3.0391,2.3646
3441,0.0555,0.9485,-0.1766,3.0392,2.3802
3442,0.0552,0.9486,-0.1675,3.0391,2.3859
3443,0.0561,0.9529,-0.1439,3.0388,2.3994
3444,0.0559,0.9502,-0.1228,3.0388,2.4194
3445,0.0553,0.9493,-0.1525,3.0391,2.397
3446,0.0558,0.9535,-0.1519,3.0389,2.4151
3447,0.0559,0.9493,-0.1754,3.0392,2.3742
3448,0.0557,0.9499,-0.1735,3.0389,2.4087
3449,0.0555,0.9456,-0.1702,3.0391,2.3769
3450,0.0552,0.9481,-0.172,3.039,2.3774
3451,0.056,0.9517,-0.158,3.0391,2.3744
3452,0.056,0.9479,-0.1336,3.0388,2.4163
3453,0.0559,0.9496,-0.1558,3.0388,2.4139
3454,0.0548,0.9461,-0.1846,3.0393,2.3643
3455,0.0553,0.9527,-0.1812,3.0392,2.4095
3456,0.0553,0.9495,-0.1553,3.0391,2.3954
3457,0.0547,0.9524,-0.1664,3.0393,2.3985
3458,0.0547,0.9475,-0.1706,3.0393,2.371
3459,0.0549,0.9516,-0.1821,3.0394,2.3885
3460,0.0561,0.9512,-0.141,3.0388,2.4088
3461,0.0556,0.9494,-0.1585,3.0391,2.3862
3462,0.0558,0.9525,-0.1317,3.0389,2.3954
3463,0.0561,0.9516,-0.1227,3.0388,2.3945
3464,0.0547,0.9484,-0.1725,3.0392,2.3718
3465,0.0555,0.9505,-0.1353,3.039,2.3947
3466,0.0554,0.9517,-0.1717,3.0391,2.3971
3467,0.0558,0.9512,-0.1528,3.0389,2.4148
3468,0.0556,0.9451,-0.1695,3.0391,2.3798
3469,0.0559,0.9505,-0.1687,3.0389,2.4024
3470,0.0552,0.9449,-0.1843,3.0393,2.3546
3471,0.0551,0.9501,-0.1576,3.0391,2.3939
3472,0.0552,0.9495,-0.1783,3.0391,2.3904
3473,0.0556,0.9513,-0.1657,3.0391,2.3986
3474,0.0545,0.9463,-0.1848,3.0392,2.3837
3475,0.0553,0.9512,-0.1594,3.0391,2.4023
3476,0.0551,0.9496,-0.1768,3.0392,2.3754
3477,0.0557,0.9479,-0.1445,3.039,2.3995
3478,0.0556,0.9484,-0.1617,3.039,2.4072
3479,0.0557,0.9508,-0.158,3.039,2.3893
3480,0.0559,0.9516,-0.1376,3.039,2.396
3481,0.0554,0.9476,-0.1559,3.039,2.3937
3482,0.0554,0.9473,-0.1597,3.0391,2.3811
3483,0.0557,0.9528,-0.1621,3.0389,2.4127
3484,0.0548,0.9515,-0.1948,3.0394,2.3664
3485,0.0557,0.9477,-0.1689,3.039,2.3951
3486,0.0543,0.9491,-0.1872,3.0393,2.367
3487,0.0559,0.9495,-0.159,3.039,2.3958
3488,0.0557,0.9524,-0.1487,3.039,2.3952
3489,0.0559,0.9504,-0.167,3.0389,2.4053
3490,0.0547,0.9494,-0.1827,3.0392,2.3795
3491,0.0978,0.826,-0.2958,2.5025,1.2163
3492,0.0558,0.9501,-0.1617,3.0388,2.4109
3493,0.056,0.9512,-0.1548,3.0389,2.3905
3494,0.0552,0.9503,-0.1625,3.0391,2.3999
3495,0.0544,0.9456,-0.1826,3.0394,2.3592
3496,0.0553,0.9509,-0.1735,3.0391,2.3827
3497,0.0558,0.951,-0.156,3.0391,2.3884
3498,0.0559,0.9493,-0.1625,3.039,2.3913
3499,0.0556,0.9493,-0.1714,3.039,2.3901
3500,0.0559,0.9483,-0.161,3.0389,2.4059
3501,0.056,0.9528,-0.1541,3.0389,2.4004
3502,0.0559,0.9471,-0.1763,3.0387,2.4396
3503,0.0562,0.9517,-0.1603,3.0387,2.4139
3504,0.0553,0.9508,-0.1637,3.0391,2.4012
3505,0.0557,0.953,-0.1567,3.0391,2.3813
3506,0.0556,0.951,-0.1481,3.0391,2.3841
3507,0.0551,0.9489,-0.168,3.039,2.4059
3508,0.0556,0.9478,-0.1546,3.0391,2.3823
3509,0.056,0.9523,-0.1397,3.0389,2.4199
3510,0.0557,0.952,-0.1392,3.0389,2.4093
3511,0.0559,0.9534,-0.1532,3.0389,2.4123
3512,0.0546,0.9509,-0.1802,3.0394,2.3718
3513,0.0556,0.9495,-0.1539,3.039,2.3904
3514,0.0558,0.9515,-0.1598,3.0389,2.4101
3515,0.0553,0.9516,-0.163,3.0391,2.3866
3516,0.056,0.9474,-0.1452,3.0389,2.3998
3517,0.0557,0.9547,-0.1583,3.0391,2.4054
3518,0.0558,0.95,-0.1705,3.0389,2.4182
3519,0.0553,0.9522,-0.1751,3.0392,2.3717
3520,0.0561,0.9527,-0.1624,3.0389,2.4113
3521,0.0559,0.9501,-0.15,3.0388,2.4083
3522,0.0552,0.9488,-0.1617,3.0391,2.3735
3523,0.0559,0.9489,-0.1654,3.0389,2.4008
3524,0.0555,0.949,-0.1699,3.039,2.3831
3525,0.0556,0.9505,-0.1452,3.039,2.3963
3526,0.0559,0.9535,-0.1483,3.0389,2.4046
3527,0.0554,0.951,-0.169,3.039,2.4012
3528,0.0552,0.9499,-0.1813,3.0393,2.3608
3529,0.0553,0.9512,-0.1713,3.0391,2.3689
3530,0.0554,0.951,-0.1729,3.0391,2.3904
3531,0.0559,0.9485,-0.1515,3.0389,2.4118
3532,0.056,0.95,-0.1454,3.0389,2.4026
3533,0.0558,0.9524,-0.1555,3.0389,2.3944
3534,0.056,0.9528,-0.1451,3.0389,2.4034
3535,0.0902,0.8717,-0.1398,2.6378,1.7803
3536,0.0548,0.9489,-0.1801,3.0394,2.358
3537,0.0557,0.9499,-0.1642,3.0389,2.4023
3538,0.0557,0.9527,-0.1706,3.0391,2.3993
3539,0.0563,0.9529,-0.1387,3.0387,2.429
3540,0.0559,0.9506,-0.1517,3.0388,2.4039
3541,0.056,0.9513,-0.1556,3.0389,2.4097
